archivo,fila,columna,tau,error_rms,error_relativo
IMG_20260425_190354.jpg,5,6,0.9099754139764276,0.0070723560536849394,0.6251799774501898
IMG_20260425_190354.jpg,5,7,1.2844755704943216,0.006691439980060605,1.1189599124638652
IMG_20260425_190354.jpg,6,0,0.05975132315243463,0.03718544407153216,0.17194521020804535
IMG_20260425_190354.jpg,6,1,0.053452031025553785,0.04181822223115561,0.17457329997812757
IMG_20260425_190354.jpg,6,2,0.052408659500102046,0.0441341897958365,0.1768167083338379
IMG_20260425_190354.jpg,6,3,0.050108051130725244,0.04508394438748075,0.17755723986549332
IMG_20260425_190354.jpg,6,4,0.0516512156823404,0.043133711571598066,0.17719497954434985
IMG_20260425_190354.jpg,6,5,0.040456530668865634,0.03321079286786123,0.10674002063301556
IMG_20260425_190354.jpg,6,6,0.3054627611562228,0.008180699161872843,0.20294281867548197
IMG_20260425_190354.jpg,6,7,0.0591547718933427,0.014209622015567136,0.06912206343074988
IMG_20260425_190354.jpg,7,0,0.05352598510380613,0.04095174684805876,0.17024682712559774
IMG_20260425_190354.jpg,7,1,0.04940981817814177,0.05165032056253726,0.19526271470765405
IMG_20260425_190354.jpg,7,2,0.04924511896351081,0.05729458067939642,0.21750620122674302
IMG_20260425_190354.jpg,7,3,0.04963718349078419,0.059746534216684966,0.2244981919095299
IMG_20260425_190354.jpg,7,4,0.048340711343050645,0.05962140020675328,0.22182292908479326
IMG_20260425_190354.jpg,7,5,0.03635310276057083,0.045239292596404274,0.12927625116983246
IMG_20260425_190354.jpg,7,6,1.1002193301793344,0.007419218167736457,0.8302916270591838
IMG_20260425_190354.jpg,7,7,1.2788637504591238,0.007203156963101071,1.0877057193470114
IMG_20260425_190359.jpg,0,0,0.05715325333191786,0.029799822343601654,0.14253501228926282
IMG_20260425_190359.jpg,0,1,0.05382384865870405,0.029861127439373476,0.13532150087239905
IMG_20260425_190359.jpg,0,2,0.049969968793724125,0.02915021037212401,0.12408069615810084
IMG_20260425_190359.jpg,0,3,0.05069300939909406,0.03278107359773724,0.14276199456679706
IMG_20260425_190359.jpg,0,4,0.05216468534704421,0.03118835110280847,0.14142839564805906
IMG_20260425_190359.jpg,0,5,1.3574442548981827,0.006018064873191969,1.145797057029676
IMG_20260425_190359.jpg,0,6,1.495255084812247,0.005791811523818836,1.804525643422127
IMG_20260425_190359.jpg,0,7,0.11056983728006606,0.008345561684845904,0.09601451448670219
IMG_20260425_190359.jpg,1,0,0.06999330982521132,0.027001961032925494,0.15621608109802748
IMG_20260425_190359.jpg,1,1,0.0609422589019804,0.026861938890848095,0.13660274332060465
IMG_20260425_190359.jpg,1,2,0.05939555194673761,0.03349860843562446,0.16487501044920894
IMG_20260425_190359.jpg,1,3,0.06716044923128393,0.025200371457700235,0.14181754280467884
IMG_20260425_190359.jpg,1,4,0.08288424010744344,0.02134981094598538,0.14841196224427616
IMG_20260425_190359.jpg,1,5,0.19615848455898863,0.008676365240029536,0.15253283965230394
IMG_20260425_190359.jpg,1,6,0.07303418916887593,0.012876455661069125,0.08293175569716708
IMG_20260425_190359.jpg,1,7,0.060115774141866855,0.012229615070849065,0.0627683813917309
IMG_20260425_190359.jpg,2,0,0.32469162028963255,0.008803799950608789,0.24119972842045942
IMG_20260425_190359.jpg,2,1,0.5260971511793279,0.00766910361812616,0.3530607804486873
IMG_20260425_190359.jpg,2,2,0.40576853205093355,0.00846010622120994,0.29384353059603496
IMG_20260425_190359.jpg,2,3,0.3924811485845421,0.008338811379265034,0.2776137254634885
IMG_20260425_190359.jpg,2,4,0.42193445955438863,0.008052268514888833,0.29336701650984987
IMG_20260425_190359.jpg,2,5,0.5027052313429788,0.007521258578357611,0.33094444441291104
IMG_20260425_190359.jpg,2,6,1.1033044193886603,0.007189931455227083,0.8242913535753812
IMG_20260425_190359.jpg,2,7,1.394808741741254,0.006998256030139653,1.218465992412622
IMG_20260425_190359.jpg,3,0,0.33903702166533606,0.010312325407529485,0.2792440120921139
IMG_20260425_190359.jpg,3,1,0.9860530128157872,0.00820835012044952,0.732821556194608
IMG_20260425_190359.jpg,3,2,0.5062312626196286,0.008312847761729239,0.36245756472828555
IMG_20260425_190359.jpg,3,3,0.50652335704819,0.008176333754639619,0.3597112070168445
IMG_20260425_190359.jpg,3,4,0.4605278070804702,0.008146019267790407,0.31969814711311223
IMG_20260425_190359.jpg,3,5,0.40513923821465453,0.008172152045340192,0.2850935775312066
IMG_20260425_190359.jpg,3,6,0.4345599085155869,0.007720209462190325,0.29504311363392366
IMG_20260425_190359.jpg,3,7,0.7702087162732285,0.0071996664899692375,0.521949775728911
IMG_20260425_190359.jpg,4,0,0.18844131778746134,0.015252812062002841,0.22638858674427886
IMG_20260425_190359.jpg,4,1,0.13514262001135172,0.016583496057751352,0.1820057012620088
IMG_20260425_190359.jpg,4,2,0.05747692571015998,0.018689791009517075,0.09057158763289189
IMG_20260425_190359.jpg,4,3,0.36533206905581844,0.00887368087350737,0.2763076822992972
IMG_20260425_190359.jpg,4,4,0.3521648474611982,0.00816741261042862,0.2465948189325271
IMG_20260425_190359.jpg,4,5,0.31126652503543767,0.00860634880035948,0.22915511832671182
IMG_20260425_190359.jpg,4,6,0.4138145009139605,0.008417031668301893,0.3015053402581767
IMG_20260425_190359.jpg,4,7,0.4827154550183255,0.00801862273664468,0.3359522594012293
IMG_20260425_190359.jpg,5,0,0.11534657943492385,0.0314958102069263,0.26335576250570597
IMG_20260425_190359.jpg,5,1,0.11207890316248909,0.03352637234901264,0.2755080184454984
IMG_20260425_190359.jpg,5,2,0.09237245579528798,0.03284280012535493,0.23577368019719902
IMG_20260425_190359.jpg,5,3,0.08068593740589639,0.03311503742733267,0.2096552449029535
IMG_20260425_190359.jpg,5,4,0.05783875092251228,0.032327721695246774,0.15534952866234764
IMG_20260425_190359.jpg,5,5,0.4971575122495679,0.006743347250000086,0.30893769429623236
IMG_20260425_190359.jpg,5,6,0.15755345838908752,0.007872573584899735,0.11228634612256314
IMG_20260425_190359.jpg,5,7,0.1634347033478407,0.009219936040748097,0.1320733016632526
IMG_20260425_190359.jpg,6,0,0.06933431998831027,0.03146444300540558,0.18082418782846013
IMG_20260425_190359.jpg,6,1,0.060271397220493135,0.03514642387142629,0.17372203100592734
IMG_20260425_190359.jpg,6,2,0.059527233203712754,0.037251216101763046,0.18189761099404816
IMG_20260425_190359.jpg,6,3,0.056348264342176387,0.036408193291516705,0.1708460048464398
IMG_20260425_190359.jpg,6,4,0.058503044859990395,0.034696243243334146,0.16873651497099368
IMG_20260425_190359.jpg,6,5,0.49271317157560274,0.0070672805032773395,0.31420696379045854
IMG_20260425_190359.jpg,6,6,0.08377687753250095,0.01155193224610684,0.08622647147259503
IMG_20260425_190359.jpg,6,7,0.05060234952525275,0.015265514672583797,0.06900271967779148
IMG_20260425_190359.jpg,7,0,0.053237969314801355,0.04009730812057819,0.17875793305930684
IMG_20260425_190359.jpg,7,1,0.061259939795755024,0.03623970138511226,0.18546343369636384
IMG_20260425_190359.jpg,7,2,0.05531160347806927,0.03793483091109707,0.17511736160888694
IMG_20260425_190359.jpg,7,3,0.04919117265151209,0.044869509551290404,0.18524621761002544
IMG_20260425_190359.jpg,7,4,0.04617734184061096,0.04815810648677542,0.18471301156130365
IMG_20260425_190359.jpg,7,5,0.19278455071156952,0.009014486490212375,0.14938104012904274
IMG_20260425_190359.jpg,7,6,1.3873242877921867,0.006471674380865627,1.3113245563847948
IMG_20260425_190359.jpg,7,7,1.2016164326169647,0.006365683044475171,1.154634657954822
IMG_20260425_190407.jpg,0,0,0.05702629547332925,0.05514117467401219,0.2500215254104046
IMG_20260425_190407.jpg,0,1,0.05014805901860786,0.057055044399726994,0.23000103142483858
IMG_20260425_190407.jpg,0,2,0.05241867696563508,0.057096175625943886,0.24067331403907988
IMG_20260425_190407.jpg,0,3,0.052630594370939525,0.058138409879451305,0.24788997237108937
IMG_20260425_190407.jpg,0,4,0.047253973372252366,0.04675444140616734,0.18653355350613918
IMG_20260425_190407.jpg,0,5,1.2845748452698444,0.006404059533745149,1.0394663902096835
IMG_20260425_190407.jpg,0,6,0.3496472460533163,0.006761858568874053,0.22529916453466953
IMG_20260425_190407.jpg,0,7,0.07166165889677473,0.010021663383195307,0.06894342774083544
IMG_20260425_190407.jpg,1,0,0.07743646375041909,0.034288278162452446,0.2168214767668238
IMG_20260425_190407.jpg,1,1,0.043913567024749675,0.04680859158897094,0.17178798704342813
IMG_20260425_190407.jpg,1,2,0.07016950655575568,0.04636619799736584,0.25925533593259636
IMG_20260425_190407.jpg,1,3,0.05436631100239344,0.04971319270837344,0.21788138275604588
IMG_20260425_190407.jpg,1,4,0.04842385980263725,0.041628912530815826,0.16993662846598304
IMG_20260425_190407.jpg,1,5,0.05385182062801537,0.010471656578873022,0.048843010878334044
IMG_20260425_190407.jpg,1,6,0.05033970480710098,0.010960249328146656,0.047605307364616094
IMG_20260425_190407.jpg,1,7,0.04894309217478774,0.012291799247459104,0.051425147780190285
IMG_20260425_190407.jpg,2,0,0.1761153546940471,0.01895783573492642,0.2673140518566438
IMG_20260425_190407.jpg,2,1,0.6116337958067991,0.00865055735192254,0.4573598115537947
IMG_20260425_190407.jpg,2,2,0.19858747421087905,0.010588738316324356,0.1825580791766216
IMG_20260425_190407.jpg,2,3,0.7516074984681478,0.007637446681538211,0.5191883835527386
IMG_20260425_190407.jpg,2,4,1.0699570842491883,0.006873029759277169,0.7960248836207112
IMG_20260425_190407.jpg,2,5,1.4406069926939373,0.006538238880194903,1.3521656205557524
IMG_20260425_190407.jpg,2,6,1.4969968220414458,0.006476128169217638,1.5955774777785496
IMG_20260425_190407.jpg,2,7,1.4493051122057452,0.0063244823070682694,1.389598809441049
IMG_20260425_190407.jpg,3,0,0.2909166621439547,0.013197775804133494,0.30622275007818356
IMG_20260425_190407.jpg,3,1,0.45878617439585506,0.014112714375318391,0.48296885323218214
IMG_20260425_190407.jpg,3,2,0.29439318385961816,0.014623375040847188,0.34476407094940864
IMG_20260425_190407.jpg,3,3,0.2760154439893614,0.013154138580777993,0.30045113899070625
IMG_20260425_190407.jpg,3,4,0.28745209132344546,0.010425850585636779,0.2562508169368298
IMG_20260425_190407.jpg,3,5,0.46113384902329774,0.007497118907006002,0.3059664882578484
IMG_20260425_190407.jpg,3,6,0.7885255319836,0.006772010809422419,0.5331956801935616
IMG_20260425_190407.jpg,3,7,0.7783963726300034,0.006578721436114241,0.5164919507239101
IMG_20260425_190407.jpg,4,0,0.22646291470275562,0.008129494989664211,0.15781231301164442
IMG_20260425_190407.jpg,4,1,0.10190867050071292,0.014045679317349648,0.12085602835563503
IMG_20260425_190407.jpg,4,2,0.23176201756221612,0.01881496158453658,0.33940019439961666
IMG_20260425_190407.jpg,4,3,0.22081917683411476,0.017262130948271608,0.307272036499818
IMG_20260425_190407.jpg,4,4,0.2648465954000364,0.012336130309510761,0.2712753102264246
IMG_20260425_190407.jpg,4,5,0.2601439257892683,0.011974826455715019,0.25744353137649967
IMG_20260425_190407.jpg,4,6,0.3616086268465751,0.009070410249561645,0.2812804513508618
IMG_20260425_190407.jpg,4,7,0.8719981616523964,0.00679061571520127,0.5935628642843046
IMG_20260425_190407.jpg,5,0,0.17667529732085613,0.020512818749189782,0.28277106901690907
IMG_20260425_190407.jpg,5,1,0.1170173006917001,0.012634690406473222,0.12391379204235885
IMG_20260425_190407.jpg,5,2,0.06550512419691054,0.012996194486728865,0.07132561681815483
IMG_20260425_190407.jpg,5,3,0.057602786459929715,0.024080116405140278,0.11741604753791339
IMG_20260425_190407.jpg,5,4,0.10757704030206414,0.01911977162569412,0.17529622305348946
IMG_20260425_190407.jpg,5,5,0.1544641326633769,0.013370559082948128,0.18154346303965396
IMG_20260425_190407.jpg,5,6,0.2139478964130176,0.014609348396685056,0.2629324367116551
IMG_20260425_190407.jpg,5,7,0.24207704827778437,0.010363328104941807,0.2104925462633349
IMG_20260425_190407.jpg,6,0,0.07796004476530068,0.04663024147073629,0.285777077184962
IMG_20260425_190407.jpg,6,1,0.09607022283844203,0.045004400293777544,0.3298380229654594
IMG_20260425_190407.jpg,6,2,0.08868061056362929,0.05199249937744711,0.3383225420016635
IMG_20260425_190407.jpg,6,3,0.08603082722797903,0.04904750127547958,0.31727210804715944
IMG_20260425_190407.jpg,6,4,0.04801077800376429,0.044542738017820036,0.1834248282730642
IMG_20260425_190407.jpg,6,5,1.3282911435099571,0.0064825769319962956,1.1226778758588158
IMG_20260425_190407.jpg,6,6,0.3430692180592334,0.009046133495890589,0.27854043571242515
IMG_20260425_190407.jpg,6,7,0.06840200994357784,0.015471794558433321,0.09284493203151666
IMG_20260425_190407.jpg,7,0,0.07081422611084008,0.04939208780324318,0.2812394396898998
IMG_20260425_190407.jpg,7,1,0.05847359499756972,0.05448132536343368,0.2566719111967664
IMG_20260425_190407.jpg,7,2,0.060057607064719826,0.05633216893942543,0.27021951726648424
IMG_20260425_190407.jpg,7,3,0.061320781807343634,0.051309881099456,0.25536136501025947
IMG_20260425_190407.jpg,7,4,0.047870573049766614,0.04642127056952774,0.1857849756751533
IMG_20260425_190407.jpg,7,5,1.1024359457941633,0.007195849315833411,0.8283548310282681
IMG_20260425_190407.jpg,7,6,0.055461870611509825,0.01400491567281994,0.07063450973332079
IMG_20260425_190407.jpg,7,7,0.05115715259656504,0.01218333982759926,0.057529852958606124
IMG_20260425_190408.jpg,0,0,0.04741371296103262,0.0638348016051185,0.23008871075027892
IMG_20260425_190408.jpg,0,1,0.0455387207597204,0.055188070064516564,0.19628786452969244
IMG_20260425_190408.jpg,0,2,0.04710289658301027,0.05089045019729981,0.1859189824627143
IMG_20260425_190408.jpg,0,3,0.0473351792393893,0.04974099251954365,0.18422031260515212
IMG_20260425_190408.jpg,0,4,0.046572490429346386,0.04000207874943605,0.14861843318954576
IMG_20260425_190408.jpg,0,5,1.2247745158176644,0.0069696971166094135,0.968422483046756
IMG_20260425_190408.jpg,0,6,1.3075761282791603,0.006740005657737003,1.1929025102234636
IMG_20260425_190408.jpg,0,7,0.12720728791551478,0.009132280896605522,0.1039920059912057
IMG_20260425_190408.jpg,1,0,0.06119595809719742,0.04872513656335395,0.22427928540038475
IMG_20260425_190408.jpg,1,1,0.05226028199242543,0.052718522517025856,0.20641457781489453
IMG_20260425_190408.jpg,1,2,0.06805609242704519,0.04575261864775551,0.22884563538099092
IMG_20260425_190408.jpg,1,3,0.05989084344134067,0.047926994656809746,0.21477667640725545
IMG_20260425_190408.jpg,1,4,0.05005061259413539,0.03756418398852628,0.14564231917634168
IMG_20260425_190408.jpg,1,5,0.047993862605231995,0.01180414346913873,0.04521561158112082
IMG_20260425_190408.jpg,1,6,0.04901735820855049,0.011103768947404198,0.04291735859130362
IMG_20260425_190408.jpg,1,7,0.055335305949747775,0.01116626207410401,0.048820589132738325
IMG_20260425_190408.jpg,2,0,0.21371245385131116,0.01298684165577047,0.21135834399418207
IMG_20260425_190408.jpg,2,1,0.1141999841589335,0.009562959907319148,0.08768493121621562
IMG_20260425_190408.jpg,2,2,0.06221101623326476,0.011556252388135306,0.0573930093150504
IMG_20260425_190408.jpg,2,3,0.11489496513966121,0.009353024956427987,0.08565432302450213
IMG_20260425_190408.jpg,2,4,0.8418298953333981,0.007568102361543644,0.6018332063166816
IMG_20260425_190408.jpg,2,5,0.8452950404126091,0.007119429564775187,0.5527662833576371
IMG_20260425_190408.jpg,2,6,0.7072846241310603,0.007017222280934807,0.4464141478556844
IMG_20260425_190408.jpg,2,7,0.724424334263098,0.007028999140860219,0.4663079241802882
IMG_20260425_190408.jpg,3,0,0.2783782856133811,0.012526306766418291,0.26066247957485394
IMG_20260425_190408.jpg,3,1,0.35053753727891473,0.016972230853538932,0.41330442901548975
IMG_20260425_190408.jpg,3,2,0.2552073552595005,0.014911797816127037,0.2921023580919483
IMG_20260425_190408.jpg,3,3,0.24543138097755357,0.010589601730051086,0.20832643601536388
IMG_20260425_190408.jpg,3,4,0.29345090214980685,0.00915106034757413,0.21623249127362054
IMG_20260425_190408.jpg,3,5,0.46703837130812553,0.007843665186721697,0.3049435173932392
IMG_20260425_190408.jpg,3,6,0.4806498411230242,0.007438106667219584,0.30650450597142453
IMG_20260425_190408.jpg,3,7,0.45624869895532605,0.007204343119897319,0.2836229640119659
IMG_20260425_190408.jpg,4,0,0.2269629084223414,0.016035483463129576,0.2747672166233391
IMG_20260425_190408.jpg,4,1,0.14357038710932932,0.01339821340432333,0.15102855023734488
IMG_20260425_190408.jpg,4,2,0.280442041075871,0.013370138768953488,0.28545412732980263
IMG_20260425_190408.jpg,4,3,0.24323663953192082,0.012229076587888075,0.23279891968030336
IMG_20260425_190408.jpg,4,4,0.3125815982741299,0.010256416572263538,0.2551447395789066
IMG_20260425_190408.jpg,4,5,0.31514083633427464,0.009786661270242076,0.24261787242861188
IMG_20260425_190408.jpg,4,6,0.3730138566730628,0.00849368376308477,0.25764706778686663
IMG_20260425_190408.jpg,4,7,0.644954189035874,0.007378150796056989,0.4238194985276959
IMG_20260425_190408.jpg,5,0,0.1539723763781139,0.027402334358845423,0.3054823027053262
IMG_20260425_190408.jpg,5,1,0.13736883752130372,0.010525392392468282,0.11243783813961826
IMG_20260425_190408.jpg,5,2,0.06316429119622208,0.01613318951919433,0.08060041783293202
IMG_20260425_190408.jpg,5,3,0.08895176932142272,0.026671801090014276,0.18164355302453553
IMG_20260425_190408.jpg,5,4,0.14657726595169493,0.015500404304131427,0.17934939602253194
IMG_20260425_190408.jpg,5,5,0.17303644350532293,0.011094560398062423,0.15682255079147356
IMG_20260425_190408.jpg,5,6,0.2905202157543319,0.011668660034756525,0.2643750915496627
IMG_20260425_190408.jpg,5,7,0.36073720265753706,0.009741457827230465,0.2763129539392426
IMG_20260425_190408.jpg,6,0,0.06419039558310778,0.04607371371843772,0.23055306860145675
IMG_20260425_190408.jpg,6,1,0.07356373381484663,0.04375894427139447,0.24285263999271223
IMG_20260425_190408.jpg,6,2,0.06938674152629488,0.04979969168711296,0.2527437132397818
IMG_20260425_190408.jpg,6,3,0.07249282984464588,0.044113952438874386,0.2378966452348691
IMG_20260425_190408.jpg,6,4,0.05184495564378405,0.03593213328015377,0.15203396477113423
IMG_20260425_190408.jpg,6,5,1.3255529098989547,0.006775849689034388,1.2290748263982956
IMG_20260425_190408.jpg,6,6,0.2894187680129306,0.008282910073240968,0.2086076084740913
IMG_20260425_190408.jpg,6,7,0.05427350985360801,0.015032910537724003,0.06559948589649903
IMG_20260425_190408.jpg,7,0,0.05773004301166036,0.05154649314095206,0.23057869396411826
IMG_20260425_190408.jpg,7,1,0.048631463180418284,0.05691366250048999,0.21404186689492435
IMG_20260425_190408.jpg,7,2,0.0486083752660393,0.057387041253810056,0.2177345956694958
IMG_20260425_190408.jpg,7,3,0.049670006261317304,0.05384684152330359,0.20861153294063112
IMG_20260425_190408.jpg,7,4,0.04449737339381268,0.046442788482679576,0.16574210005360762
IMG_20260425_190408.jpg,7,5,0.9465406433336373,0.007104161067658478,0.6696534510244772
IMG_20260425_190408.jpg,7,6,0.06088829034829315,0.013917886666293133,0.0731475498489275
IMG_20260425_190408.jpg,7,7,0.06215635588592829,0.01129782304748365,0.06104607159525416
IMG_20260425_193144.jpg,0,0,0.09297248484099081,0.015473492625861687,0.1447754927597704
IMG_20260425_193144.jpg,0,1,0.10544254069330523,0.01628225446024016,0.17189312855402505
IMG_20260425_193144.jpg,0,2,0.08661562585795636,0.017336737104248996,0.15105053611351607
IMG_20260425_193144.jpg,0,3,0.0889168285643882,0.01595211398491999,0.14341308554659155
IMG_20260425_193144.jpg,0,4,0.8177070949413812,0.008146446957009498,0.6265611091004716
IMG_20260425_193144.jpg,0,5,0.4575480424756439,0.00767856311536147,0.3552046482232442
IMG_20260425_193144.jpg,0,6,0.08381336864267667,0.009468639750363064,0.08128615022968003
IMG_20260425_193144.jpg,0,7,0.0876084005474426,0.008731576867825963,0.07903635661770314
IMG_20260425_193144.jpg,1,0,0.08030685512969167,0.017543991434470163,0.14144954946525243
IMG_20260425_193144.jpg,1,1,0.06982771573246083,0.01581724759303941,0.11275426070708017
IMG_20260425_193144.jpg,1,2,0.07346201770230662,0.017861311699878066,0.13204132634252344
IMG_20260425_193144.jpg,1,3,0.09074933121481785,0.015127997147507576,0.1385478265089654
IMG_20260425_193144.jpg,1,4,0.7337103590018054,0.007894835390952926,0.5679283440182843
IMG_20260425_193144.jpg,1,5,0.9043810530190008,0.007815667728724546,0.6912443385673677
IMG_20260425_193144.jpg,1,6,0.5363886931030103,0.007201732218657049,0.39490812642248746
IMG_20260425_193144.jpg,1,7,0.5138658596668852,0.007278238873250188,0.3809927329379649
IMG_20260425_193144.jpg,2,0,0.08601841397056016,0.015518672195157911,0.13392906638097168
IMG_20260425_193144.jpg,2,1,0.08614675898684382,0.01728911390724617,0.14853204360853745
IMG_20260425_193144.jpg,2,2,0.06755190689151928,0.01648896198627087,0.11253454148628587
IMG_20260425_193144.jpg,2,3,0.10165382670443912,0.012676849032464096,0.13207271825098107
IMG_20260425_193144.jpg,2,4,0.3986639499501742,0.007524310743969315,0.3059266173341692
IMG_20260425_193144.jpg,2,5,1.1644285838676725,0.007461659578857324,0.8500455427488762
IMG_20260425_193144.jpg,2,6,0.8729672562863687,0.007436662184570319,0.6651051352513213
IMG_20260425_193144.jpg,2,7,0.7654768172598996,0.007081052111733703,0.5661662824066737
IMG_20260425_193144.jpg,3,0,0.11898093789048612,0.015557047285790463,0.1836568098229659
IMG_20260425_193144.jpg,3,1,0.0765925201480629,0.01558220242103926,0.12055009242048725
IMG_20260425_193144.jpg,3,2,0.09312460989396784,0.01482428869694466,0.1377266343636399
IMG_20260425_193144.jpg,3,3,0.0987789301981336,0.013955669220645521,0.143676368853126
IMG_20260425_193144.jpg,3,4,0.1357921644848937,0.012956578225046814,0.17742592166271717
IMG_20260425_193144.jpg,3,5,0.9432623552201704,0.007475855412713514,0.7072739265928945
IMG_20260425_193144.jpg,3,6,0.6415640290505602,0.007258904696732606,0.46922668426154734
IMG_20260425_193144.jpg,3,7,0.5584093555870243,0.006818268603486869,0.39967295060999863
IMG_20260425_193144.jpg,4,0,0.10414205198679619,0.015485826813948904,0.16009169063159798
IMG_20260425_193144.jpg,4,1,0.29198093162092126,0.009216289573440627,0.2684381716274553
IMG_20260425_193144.jpg,4,2,0.20677573666340143,0.009835461593302933,0.2049884284358275
IMG_20260425_193144.jpg,4,3,0.29232013828786907,0.009048460346027668,0.26385545873607225
IMG_20260425_193144.jpg,4,4,0.4164869377553982,0.009148533287804404,0.3696583894936342
IMG_20260425_193144.jpg,4,5,0.323904706118561,0.00917646323989538,0.2991937425043249
IMG_20260425_193144.jpg,4,6,0.2712756849894322,0.008934549604162267,0.24905790652567658
IMG_20260425_193144.jpg,4,7,0.40890765757535447,0.009182501548446187,0.37341440643792
IMG_20260425_193144.jpg,5,0,0.07657667619408261,0.01569429876268205,0.12112546778211622
IMG_20260425_193144.jpg,5,1,0.16178890620746475,0.010236421951627307,0.16841943487672412
IMG_20260425_193144.jpg,5,2,0.35720540555046326,0.009122833897819522,0.32470958838849884
IMG_20260425_193144.jpg,5,3,0.40099954148674916,0.009322747985276207,0.36863522426747813
IMG_20260425_193144.jpg,5,4,0.4808709532121297,0.009515575749614934,0.43834026731590514
IMG_20260425_193144.jpg,5,5,0.5891291522348617,0.009610149660482323,0.5259143755798229
IMG_20260425_193144.jpg,5,6,0.5873519308781462,0.009619154512233547,0.5331331020849934
IMG_20260425_193144.jpg,5,7,0.7120798404863478,0.009429793857203635,0.6078579750815724
IMG_20260425_193144.jpg,6,0,0.08138628553747931,0.02069856260307016,0.16849161923837833
IMG_20260425_193144.jpg,6,1,0.08020928626557883,0.015532709075505679,0.12599395362702676
IMG_20260425_193144.jpg,6,2,0.22909084685281414,0.009828220549064917,0.22534380182748848
IMG_20260425_193144.jpg,6,3,0.39040920319485717,0.010281132595586237,0.39116306118494604
IMG_20260425_193144.jpg,6,4,0.5384923556108672,0.009994398321280325,0.4983422179600104
IMG_20260425_193144.jpg,6,5,0.6242710887529741,0.009660221131407897,0.5584018655871564
IMG_20260425_193144.jpg,6,6,0.7630650713151735,0.009471470058012778,0.6377501203719292
IMG_20260425_193144.jpg,6,7,0.6288177782248922,0.009166622371796935,0.5403800292418123
IMG_20260425_193144.jpg,7,0,0.08232493223979424,0.012326248004525015,0.11418595573394234
IMG_20260425_193144.jpg,7,1,0.12565247870895224,0.008368586466420625,0.11239509449768421
IMG_20260425_193144.jpg,7,2,0.10660249602059381,0.009362174376645533,0.10284807843974572
IMG_20260425_193144.jpg,7,3,0.0821692778036021,0.016344776010115403,0.13358129478337655
IMG_20260425_193144.jpg,7,4,0.4046117205948266,0.010290490041945693,0.3994825181384178
IMG_20260425_193144.jpg,7,5,0.5764676550781679,0.009980339798333779,0.5293374160774006
IMG_20260425_193144.jpg,7,6,0.6888539636450113,0.009632359480671109,0.6009085222118179
IMG_20260425_193144.jpg,7,7,0.6040182502452183,0.009516257592531866,0.5328033699140976
IMG_20260425_193157.jpg,0,0,0.09686220050032393,0.01800152478693219,0.19751538302308944
IMG_20260425_193157.jpg,0,1,0.07675779827861168,0.020211294232471914,0.1738570527283181
IMG_20260425_193157.jpg,0,2,0.06267028965470882,0.019912284649529714,0.14384128266065785
IMG_20260425_193157.jpg,0,3,0.0796756852745875,0.018814693313053545,0.16978812021305978
IMG_20260425_193157.jpg,0,4,0.12108809527831164,0.009540365806661349,0.13385970493352714
IMG_20260425_193157.jpg,0,5,0.8814650359952316,0.0074993077331638675,0.6819252104015697
IMG_20260425_193157.jpg,0,6,0.6234849587420963,0.007144547603518464,0.5001162687536328
IMG_20260425_193157.jpg,0,7,0.4699665567322794,0.006879148394874716,0.37114773694375075
IMG_20260425_193157.jpg,1,0,0.07328542626546933,0.018259430421826223,0.15134686601255154
IMG_20260425_193157.jpg,1,1,0.09609564306493572,0.017117195129817797,0.18712517845702073
IMG_20260425_193157.jpg,1,2,0.07665357084978658,0.018995197311221446,0.16597918190742855
IMG_20260425_193157.jpg,1,3,0.09863655925283386,0.01852569449379539,0.20509119681163068
IMG_20260425_193157.jpg,1,4,0.20959828572218844,0.007040971952356141,0.18674052487174195
IMG_20260425_193157.jpg,1,5,0.7325219193554557,0.007748594618148569,0.5697968471333058
IMG_20260425_193157.jpg,1,6,0.8402255860383587,0.006786128310972462,0.6311138720368483
IMG_20260425_193157.jpg,1,7,0.6178731948401283,0.006771262201454423,0.48241322321010455
IMG_20260425_193157.jpg,2,0,0.06725811885011297,0.019463614152489598,0.15057617001593468
IMG_20260425_193157.jpg,2,1,0.10079806697661493,0.015247702214941837,0.17634822305999773
IMG_20260425_193157.jpg,2,2,0.1297948984711156,0.013692444398254934,0.20343740816781383
IMG_20260425_193157.jpg,2,3,0.14321114981687222,0.013950455966090342,0.22469736014294056
IMG_20260425_193157.jpg,2,4,0.11652232363304833,0.016317890245577737,0.21240522325083572
IMG_20260425_193157.jpg,2,5,0.1454788054114515,0.010799341209069285,0.17831114285862779
IMG_20260425_193157.jpg,2,6,0.17977216990649875,0.00791083072784006,0.1663506314915071
IMG_20260425_193157.jpg,2,7,0.14251586680986614,0.007856110567719005,0.13024083127370206
IMG_20260425_193157.jpg,3,0,0.09278936524685541,0.017463556291504683,0.18316305632561644
IMG_20260425_193157.jpg,3,1,0.08057292377000662,0.016727998512428555,0.15227312294042952
IMG_20260425_193157.jpg,3,2,0.29923398937599255,0.009446636685703152,0.3168803387299077
IMG_20260425_193157.jpg,3,3,0.6717750040914731,0.008825136646219487,0.5972065118451891
IMG_20260425_193157.jpg,3,4,0.47491154853259204,0.009207387370639726,0.46003075771211804
IMG_20260425_193157.jpg,3,5,0.5117634270415276,0.00945062557434508,0.5017947630404126
